TERM_ID,TXN_CCY_CODE,TRN_AMOUNT,TRN_DT
ABI0063,USD,0,5/12/2025
ABI0067,AFN,143500,5/12/2025
ABI0080,AFN,258000,5/12/2025
ABI0080,USD,0,5/12/2025
ABI0081,AFN,54000,5/12/2025
ABI0081,USD,0,5/12/2025
ABI0082,AFN,88000,5/12/2025
ABI0086,AFN,20000,5/12/2025
ABI0087,AFN,177500,5/12/2025
ABI0087,USD,0,5/12/2025
ABI0090,USD,300,5/12/2025
ABI0093,AFN,24500,5/12/2025
ABI0093,USD,0,5/12/2025
ABI0095,AFN,53000,5/12/2025
ABI0096,AFN,22000,5/12/2025
ABI0096,USD,0,5/12/2025
ABI0098,AFN,30500,5/12/2025
ABI0098,USD,0,5/12/2025
ABI0099,AFN,89000,5/12/2025
ABI0100,AFN,261000,5/12/2025
ABI0100,USD,300,5/12/2025
ABI0101,USD,11550,5/12/2025
ABI0103,AFN,100500,5/12/2025
ABI0105,AFN,291000,5/12/2025
ABI0105,USD,0,5/12/2025
ABI0109,AFN,79000,5/12/2025
ABI0109,USD,0,5/12/2025
ABI0110,AFN,81500,5/12/2025
ABI0110,USD,0,5/12/2025
ABI0111,AFN,41500,5/12/2025
ABI0113,AFN,7500,5/12/2025
ABI0113,USD,700,5/12/2025
ABI0114,AFN,3500,5/12/2025
ABI0114,USD,2000,5/12/2025
ABI0115,AFN,12500,5/12/2025
ABI0116,AFN,23000,5/12/2025
ABI0120,AFN,11000,5/12/2025
ABI0121,AFN,52500,5/12/2025
ABI0121,USD,0,5/12/2025
ABI0123,AFN,112000,5/12/2025
ABI0123,USD,1500,5/12/2025
ABI0125,AFN,500,5/12/2025
ABI0004,AFN,375500,5/13/2025
ABI0004,USD,0,5/13/2025
ABI0007,AFN,27000,5/13/2025
ABI0010,AFN,171000,5/13/2025
ABI0010,USD,0,5/13/2025
ABI0011,AFN,3500,5/13/2025
ABI0015,AFN,127500,5/13/2025
ABI0015,USD,0,5/13/2025
ABI0019,AFN,67500,5/13/2025
ABI0019,USD,0,5/13/2025
ABI0021,AFN,193000,5/13/2025
ABI0021,USD,0,5/13/2025
ABI0026,AFN,45500,5/13/2025
ABI0030,AFN,8000,5/13/2025
ABI0031,AFN,20000,5/13/2025
ABI0032,AFN,98000,5/13/2025
ABI0032,USD,0,5/13/2025
ABI0034,USD,2600,5/13/2025
ABI0040,AFN,86000,5/13/2025
ABI0040,USD,12900,5/13/2025
ABI0041,AFN,52500,5/13/2025
ABI0041,USD,0,5/13/2025
ABI0042,AFN,143500,5/13/2025
ABI0042,USD,0,5/13/2025
ABI0043,AFN,65500,5/13/2025
ABI0043,USD,9000,5/13/2025
ABI0044,AFN,244500,5/13/2025
ABI0044,USD,0,5/13/2025
ABI0046,AFN,13000,5/13/2025
ABI0046,USD,0,5/13/2025
ABI0047,AFN,25500,5/13/2025
ABI0049,AFN,113500,5/13/2025
ABI0049,USD,0,5/13/2025
ABI0053,AFN,167500,5/13/2025
ABI0053,USD,0,5/13/2025
ABI0055,AFN,194000,5/13/2025
ABI0055,USD,0,5/13/2025
ABI0056,AFN,88000,5/13/2025
ABI0057,AFN,198500,5/13/2025
ABI0057,USD,0,5/13/2025
ABI0063,AFN,40000,5/13/2025
ABI0063,USD,0,5/13/2025
ABI0067,AFN,76500,5/13/2025
ABI0071,AFN,11500,5/13/2025
ABI0072,AFN,1000,5/13/2025
ABI0072,USD,0,5/13/2025
ABI0080,AFN,121500,5/13/2025
ABI0080,USD,0,5/13/2025
ABI0081,AFN,119500,5/13/2025
ABI0082,AFN,21000,5/13/2025
ABI0086,AFN,10000,5/13/2025
ABI0087,AFN,156500,5/13/2025
ABI0087,USD,0,5/13/2025
ABI0090,USD,1150,5/13/2025
ABI0093,AFN,50500,5/13/2025
ABI0095,AFN,62000,5/13/2025
ABI0095,USD,0,5/13/2025
ABI0096,AFN,26500,5/13/2025
ABI0096,USD,0,5/13/2025
ABI0098,AFN,125000,5/13/2025
ABI0099,AFN,68000,5/13/2025
ABI0099,USD,0,5/13/2025
ABI0100,AFN,190500,5/13/2025
ABI0100,USD,600,5/13/2025
ABI0101,USD,7900,5/13/2025
ABI0103,AFN,16500,5/13/2025
ABI0103,USD,0,5/13/2025
ABI0105,AFN,153000,5/13/2025
ABI0109,AFN,42000,5/13/2025
ABI0109,USD,0,5/13/2025
ABI0110,AFN,39000,5/13/2025
ABI0110,USD,0,5/13/2025
ABI0111,AFN,24000,5/13/2025
ABI0113,AFN,23000,5/13/2025
ABI0113,USD,3600,5/13/2025
ABI0114,AFN,90000,5/13/2025
ABI0115,AFN,10000,5/13/2025
ABI0116,AFN,77000,5/13/2025
ABI0116,USD,0,5/13/2025
ABI0120,AFN,5000,5/13/2025
ABI0121,AFN,70000,5/13/2025
ABI0121,USD,0,5/13/2025
ABI0123,AFN,146000,5/13/2025
ABI0123,USD,4500,5/13/2025
ABI0125,AFN,2000,5/13/2025
ABI0125,USD,0,5/13/2025
ABI0004,AFN,96500,5/14/2025
ABI0004,USD,0,5/14/2025
ABI0007,AFN,57500,5/14/2025
ABI0010,AFN,164500,5/14/2025
ABI0010,USD,0,5/14/2025
ABI0011,AFN,19000,5/14/2025
ABI0015,AFN,82000,5/14/2025
ABI0015,USD,0,5/14/2025
ABI0019,AFN,200500,5/14/2025
ABI0021,AFN,147000,5/14/2025
ABI0021,USD,0,5/14/2025
ABI0026,AFN,22500,5/14/2025
ABI0026,USD,0,5/14/2025
ABI0029,AFN,10000,5/14/2025
ABI0030,AFN,95000,5/14/2025
ABI0031,AFN,42000,5/14/2025
ABI0031,USD,0,5/14/2025
ABI0032,AFN,41500,5/14/2025
ABI0034,AFN,19000,5/14/2025
ABI0034,USD,1350,5/14/2025
ABI0040,AFN,68500,5/14/2025
ABI0040,USD,10750,5/14/2025
ABI0041,AFN,125500,5/14/2025
ABI0042,AFN,100500,5/14/2025
ABI0042,USD,0,5/14/2025
ABI0043,AFN,17000,5/14/2025
ABI0043,USD,9300,5/14/2025
ABI0044,AFN,164000,5/14/2025
ABI0044,USD,0,5/14/2025
ABI0045,AFN,28000,5/14/2025
ABI0045,USD,0,5/14/2025
ABI0046,AFN,11000,5/14/2025
ABI0047,AFN,148500,5/14/2025
ABI0048,AFN,60000,5/14/2025
ABI0049,AFN,59500,5/14/2025
ABI0051,USD,900,5/14/2025
ABI0053,AFN,214500,5/14/2025
ABI0053,USD,0,5/14/2025
ABI0055,AFN,272500,5/14/2025
ABI0055,USD,0,5/14/2025
ABI0056,AFN,163000,5/14/2025
ABI0057,AFN,90000,5/14/2025
ABI0063,AFN,47500,5/14/2025
ABI0067,AFN,62000,5/14/2025
ABI0071,AFN,4500,5/14/2025
ABI0072,AFN,3000,5/14/2025
ABI0080,AFN,411500,5/14/2025
ABI0081,AFN,96000,5/14/2025
ABI0081,USD,0,5/14/2025
ABI0082,AFN,22500,5/14/2025
ABI0086,AFN,20000,5/14/2025
ABI0086,USD,0,5/14/2025
ABI0087,AFN,203000,5/14/2025
ABI0087,USD,0,5/14/2025
ABI0090,USD,2100,5/14/2025
ABI0093,AFN,9500,5/14/2025
ABI0095,AFN,29500,5/14/2025
ABI0095,USD,0,5/14/2025
ABI0096,AFN,30000,5/14/2025
ABI0096,USD,0,5/14/2025
ABI0098,AFN,42000,5/14/2025
ABI0098,USD,0,5/14/2025
ABI0099,AFN,74000,5/14/2025
ABI0099,USD,0,5/14/2025
ABI0100,AFN,185500,5/14/2025
ABI0100,USD,1500,5/14/2025
ABI0101,AFN,8000,5/14/2025
ABI0101,USD,7650,5/14/2025
ABI0103,AFN,10000,5/14/2025
ABI0105,AFN,196500,5/14/2025
ABI0105,USD,0,5/14/2025
ABI0109,AFN,35000,5/14/2025
ABI0110,AFN,40000,5/14/2025
ABI0111,AFN,82000,5/14/2025
ABI0111,USD,0,5/14/2025
ABI0113,AFN,6000,5/14/2025
ABI0114,AFN,140000,5/14/2025
ABI0115,AFN,11000,5/14/2025
ABI0116,AFN,100500,5/14/2025
ABI0120,AFN,18000,5/14/2025
ABI0121,AFN,42500,5/14/2025
ABI0121,USD,0,5/14/2025
ABI0123,AFN,65000,5/14/2025
ABI0123,USD,3200,5/14/2025
ABI0125,AFN,20000,5/14/2025
ABI0004,AFN,338500,5/16/2025
ABI0004,USD,0,5/16/2025
ABI0007,AFN,172500,5/16/2025
ABI0010,AFN,90500,5/16/2025
ABI0010,USD,0,5/16/2025
ABI0011,AFN,0,5/16/2025
ABI0011,USD,0,5/16/2025
ABI0015,AFN,41000,5/16/2025
ABI0019,AFN,166500,5/16/2025
ABI0019,USD,0,5/16/2025
ABI0021,AFN,86500,5/16/2025
ABI0026,AFN,35500,5/16/2025
ABI0026,USD,0,5/16/2025
ABI0029,AFN,6000,5/16/2025
ABI0031,AFN,145000,5/16/2025
ABI0032,AFN,35500,5/16/2025
ABI0034,AFN,7000,5/16/2025
ABI0034,USD,2900,5/16/2025
ABI0040,AFN,60500,5/16/2025
ABI0040,USD,6700,5/16/2025
ABI0041,AFN,165500,5/16/2025
ABI0042,AFN,193000,5/16/2025
ABI0042,USD,0,5/16/2025
ABI0043,AFN,37000,5/16/2025
ABI0043,USD,4900,5/16/2025
ABI0044,AFN,116500,5/16/2025
ABI0045,AFN,69000,5/16/2025
ABI0046,AFN,10500,5/16/2025
ABI0047,AFN,53000,5/16/2025
ABI0047,USD,0,5/16/2025
ABI0048,AFN,9000,5/16/2025
ABI0053,AFN,173500,5/16/2025
ABI0053,USD,0,5/16/2025
ABI0055,AFN,525000,5/16/2025
ABI0055,USD,0,5/16/2025
ABI0056,AFN,202000,5/16/2025
ABI0056,USD,0,5/16/2025
ABI0057,AFN,78000,5/16/2025
ABI0057,USD,0,5/16/2025
ABI0063,AFN,37000,5/16/2025
ABI0063,USD,0,5/16/2025
ABI0067,AFN,156500,5/16/2025
ABI0067,USD,0,5/16/2025
ABI0071,AFN,12000,5/16/2025
ABI0072,AFN,1500,5/16/2025
ABI0073,AFN,5000,5/16/2025
ABI0080,AFN,142500,5/16/2025
ABI0081,AFN,71000,5/16/2025
ABI0082,AFN,79000,5/16/2025
ABI0087,AFN,175500,5/16/2025
ABI0087,USD,0,5/16/2025
ABI0090,USD,1400,5/16/2025
ABI0092,AFN,13000,5/16/2025
ABI0093,AFN,32500,5/16/2025
ABI0093,USD,0,5/16/2025
ABI0095,AFN,66500,5/16/2025
ABI0096,AFN,70500,5/16/2025
ABI0096,USD,0,5/16/2025
ABI0098,AFN,37500,5/16/2025
ABI0099,AFN,39000,5/16/2025
ABI0099,USD,0,5/16/2025
ABI0100,AFN,144500,5/16/2025
ABI0100,USD,3600,5/16/2025
ABI0101,AFN,52500,5/16/2025
ABI0101,USD,4150,5/16/2025
ABI0103,AFN,69000,5/16/2025
ABI0105,AFN,152000,5/16/2025
ABI0105,USD,0,5/16/2025
ABI0109,AFN,28000,5/16/2025
ABI0110,AFN,25000,5/16/2025
ABI0110,USD,0,5/16/2025
ABI0113,AFN,2000,5/16/2025
ABI0114,AFN,40000,5/16/2025
ABI0115,AFN,14000,5/16/2025
ABI0116,AFN,46500,5/16/2025
ABI0120,AFN,28000,5/16/2025
ABI0121,AFN,46500,5/16/2025
ABI0121,USD,0,5/16/2025
ABI0123,AFN,129500,5/16/2025
ABI0123,USD,1300,5/16/2025
ABI0125,AFN,12000,5/16/2025
ABI0004,AFN,237000,5/17/2025
ABI0004,USD,0,5/17/2025
ABI0007,AFN,92500,5/17/2025
ABI0007,USD,0,5/17/2025
ABI0010,AFN,70500,5/17/2025
ABI0010,USD,0,5/17/2025
ABI0011,AFN,0,5/17/2025
ABI0015,AFN,137500,5/17/2025
ABI0015,USD,0,5/17/2025
ABI0019,AFN,262500,5/17/2025
ABI0019,USD,0,5/17/2025
ABI0021,AFN,66000,5/17/2025
ABI0026,AFN,44000,5/17/2025
ABI0029,AFN,15000,5/17/2025
ABI0030,AFN,79000,5/17/2025
ABI0031,AFN,70000,5/17/2025
ABI0031,USD,0,5/17/2025
ABI0032,AFN,30500,5/17/2025
ABI0034,USD,900,5/17/2025
ABI0040,USD,3800,5/17/2025
ABI0041,AFN,26500,5/17/2025
ABI0041,USD,0,5/17/2025
ABI0042,AFN,60500,5/17/2025
ABI0043,AFN,1000,5/17/2025
ABI0043,USD,3550,5/17/2025
ABI0044,AFN,385500,5/17/2025
ABI0044,USD,0,5/17/2025
ABI0046,AFN,16500,5/17/2025
ABI0046,USD,0,5/17/2025
ABI0047,AFN,186500,5/17/2025
ABI0049,AFN,111000,5/17/2025
ABI0051,USD,800,5/17/2025
ABI0053,AFN,199500,5/17/2025
ABI0053,USD,0,5/17/2025
ABI0055,AFN,248500,5/17/2025
ABI0055,USD,0,5/17/2025
ABI0056,AFN,204500,5/17/2025
ABI0057,AFN,97000,5/17/2025
ABI0057,USD,0,5/17/2025
ABI0063,AFN,12500,5/17/2025
ABI0063,USD,0,5/17/2025
ABI0067,AFN,108500,5/17/2025
ABI0071,AFN,37000,5/17/2025
ABI0072,AFN,3500,5/17/2025
ABI0075,AFN,35000,5/17/2025
ABI0077,AFN,1000,5/17/2025
ABI0080,AFN,29500,5/17/2025
ABI0081,AFN,190500,5/17/2025
ABI0082,AFN,53500,5/17/2025
ABI0087,AFN,323500,5/17/2025
ABI0087,USD,0,5/17/2025
ABI0090,USD,1250,5/17/2025
ABI0092,AFN,35000,5/17/2025
ABI0093,AFN,53500,5/17/2025
ABI0095,AFN,51000,5/17/2025
ABI0096,AFN,10000,5/17/2025
ABI0098,AFN,59000,5/17/2025
ABI0099,AFN,44000,5/17/2025
ABI0100,AFN,227000,5/17/2025
ABI0100,USD,2900,5/17/2025
ABI0101,USD,750,5/17/2025
ABI0103,AFN,88500,5/17/2025
ABI0103,USD,0,5/17/2025
ABI0105,AFN,382500,5/17/2025
ABI0105,USD,0,5/17/2025
ABI0109,AFN,13000,5/17/2025
ABI0110,AFN,37500,5/17/2025
ABI0113,AFN,35500,5/17/2025
ABI0113,USD,2200,5/17/2025
ABI0115,AFN,14000,5/17/2025
ABI0116,AFN,78000,5/17/2025
ABI0116,USD,0,5/17/2025
ABI0120,AFN,13000,5/17/2025
ABI0121,AFN,21500,5/17/2025
ABI0123,AFN,182500,5/17/2025
ABI0123,USD,100,5/17/2025
ABI0125,USD,0,5/17/2025
